Date,Time,Radians,Image quality,Year,Species
04-Apr-17,06:02:00,1.578722,Ok,2017,Meleagris ocelatta
04-Apr-17,08:09:00,2.132583,Ok,2017,Meleagris ocelatta
04-Apr-17,17:45:00,4.644583,Ok,2017,Meleagris ocelatta
05-Apr-17,05:11:00,1.356306,Ok,2017,Meleagris ocelatta
05-Apr-17,06:02:00,1.578722,Ok,2017,Meleagris ocelatta
05-Apr-17,07:02:00,1.840389,Ok,2017,Meleagris ocelatta
05-Apr-17,08:04:00,2.110778,Ok,2017,Meleagris ocelatta
06-Apr-17,11:06:00,2.904500,Ok,2017,Meleagris ocelatta
06-Apr-17,16:57:00,4.435250,Ok,2017,Meleagris ocelatta
07-Apr-17,06:17:00,1.644139,Ok,2017,Meleagris ocelatta
08-Apr-17,09:33:00,2.498917,Ok,2017,Meleagris ocelatta
08-Apr-17,11:25:00,2.987361,Ok,2017,Meleagris ocelatta
08-Apr-17,09:33:00,2.498917,Ok,2017,Meleagris ocelatta
09-Apr-17,08:50:00,2.311389,Ok,2017,Meleagris ocelatta
10-Apr-17,09:19:00,2.437861,Ok,2017,Meleagris ocelatta
10-Apr-17,14:39:00,3.833417,Ok,2017,Meleagris ocelatta
10-Apr-17,16:21:00,4.278250,Ok,2017,Meleagris ocelatta
11-Apr-17,10:37:00,2.778028,Ok,2017,Meleagris ocelatta
11-Apr-17,16:04:00,4.204111,Ok,2017,Meleagris ocelatta
12-Apr-17,06:39:00,1.740083,Ok,2017,Meleagris ocelatta
12-Apr-17,17:04:00,4.465778,Ok,2017,Meleagris ocelatta
13-Apr-17,06:21:00,1.661583,Ok,2017,Meleagris ocelatta
14-Apr-17,13:55:00,3.641528,Ok,2017,Meleagris ocelatta
14-Apr-17,15:05:00,3.946806,Ok,2017,Meleagris ocelatta
15-Apr-17,06:04:00,1.587444,Ok,2017,Meleagris ocelatta
15-Apr-17,07:06:00,1.857833,Ok,2017,Meleagris ocelatta
15-Apr-17,08:27:00,2.211083,Ok,2017,Meleagris ocelatta
15-Apr-17,17:46:00,4.648944,Ok,2017,Meleagris ocelatta
16-Apr-17,07:41:00,2.010472,Ok,2017,Meleagris ocelatta
16-Apr-17,08:43:00,2.280861,Ok,2017,Meleagris ocelatta
16-Apr-17,15:18:00,4.003500,Ok,2017,Meleagris ocelatta
16-Apr-17,17:59:00,4.705639,Ok,2017,Meleagris ocelatta
16-Apr-17,18:27:00,4.827750,Ok,2017,Meleagris ocelatta
17-Apr-17,05:25:00,1.417361,Ok,2017,Meleagris ocelatta
17-Apr-17,07:39:00,2.001750,Ok,2017,Meleagris ocelatta
18-Apr-17,09:11:00,2.402972,Ok,2017,Meleagris ocelatta
18-Apr-17,16:16:00,4.256444,Ok,2017,Meleagris ocelatta
18-Apr-17,17:42:00,4.631500,Ok,2017,Meleagris ocelatta
19-Apr-17,05:55:00,1.548194,Ok,2017,Meleagris ocelatta
19-Apr-17,07:13:00,1.888361,Ok,2017,Meleagris ocelatta
19-Apr-17,08:27:00,2.211083,Ok,2017,Meleagris ocelatta
19-Apr-17,09:25:00,2.464028,Dark,2017,Meleagris ocelatta
19-Apr-17,11:51:00,3.100750,Ok,2017,Meleagris ocelatta
19-Apr-17,12:52:00,3.366778,Ok,2017,Meleagris ocelatta
19-Apr-17,16:33:00,4.330583,Ok,2017,Meleagris ocelatta
20-Apr-17,06:58:00,1.822944,Ok,2017,Meleagris ocelatta
20-Apr-17,07:59:00,2.088972,Ok,2017,Meleagris ocelatta
20-Apr-17,13:20:00,3.488889,Ok,2017,Meleagris ocelatta
20-Apr-17,16:39:00,4.356750,Ok,2017,Meleagris ocelatta
22-Apr-17,11:15:00,2.943750,Ok,2017,Meleagris ocelatta
22-Apr-17,12:15:00,3.205417,Ok,2017,Meleagris ocelatta
22-Apr-17,13:16:00,3.471444,Ok,2017,Meleagris ocelatta
22-Apr-17,14:21:00,3.754917,Ok,2017,Meleagris ocelatta
22-Apr-17,15:23:00,4.025306,Ok,2017,Meleagris ocelatta
22-Apr-17,18:07:00,4.740528,Ok,2017,Meleagris ocelatta
23-Apr-17,06:12:00,1.622333,Ok,2017,Meleagris ocelatta
23-Apr-17,07:13:00,1.888361,Ok,2017,Meleagris ocelatta
24-Apr-17,14:47:00,3.868306,Ok,2017,Meleagris ocelatta
25-Apr-17,05:15:00,1.373750,Ok,2017,Meleagris ocelatta
25-Apr-17,06:16:00,1.639778,Dark,2017,Meleagris ocelatta
25-Apr-17,13:05:00,3.423472,Ok,2017,Meleagris ocelatta
25-Apr-17,18:15:00,4.775417,Ok,2017,Meleagris ocelatta
26-Apr-17,08:46:00,2.293944,Ok,2017,Meleagris ocelatta
26-Apr-17,15:02:00,3.933722,Ok,2017,Meleagris ocelatta
26-Apr-17,17:26:00,4.561722,Ok,2017,Meleagris ocelatta
28-Apr-17,05:22:00,1.404278,Ok,2017,Meleagris ocelatta
28-Apr-17,06:23:00,1.670306,Dark,2017,Meleagris ocelatta
28-Apr-17,17:20:00,4.535556,Ok,2017,Meleagris ocelatta
29-Apr-17,15:21:00,4.016583,Ok,2017,Meleagris ocelatta
30-Apr-17,05:30:00,1.439167,Ok,2017,Meleagris ocelatta
30-Apr-17,06:31:00,1.705194,Dark,2017,Meleagris ocelatta
30-Apr-17,08:26:00,2.206722,Ok,2017,Meleagris ocelatta
30-Apr-17,10:05:00,2.638472,Ok,2017,Meleagris ocelatta
30-Apr-17,18:12:00,4.762333,Ok,2017,Meleagris ocelatta
01-May-17,10:17:00,2.690806,Ok,2017,Meleagris ocelatta
01-May-17,15:44:00,4.116889,Ok,2017,Meleagris ocelatta
03-May-17,09:13:00,2.411694,Ok,2017,Meleagris ocelatta
03-May-17,11:42:00,3.061500,Ok,2017,Meleagris ocelatta
03-May-17,16:21:00,4.278250,Ok,2017,Meleagris ocelatta
04-May-17,06:49:00,1.783694,Ok,2017,Meleagris ocelatta
04-May-17,08:04:00,2.110778,Ok,2017,Meleagris ocelatta
04-May-17,10:41:00,2.795472,Ok,2017,Meleagris ocelatta
04-May-17,15:03:00,3.938083,Ok,2017,Meleagris ocelatta
04-May-17,17:17:00,4.522472,Ok,2017,Meleagris ocelatta
04-May-17,18:18:00,4.788500,Ok,2017,Meleagris ocelatta
05-May-17,04:37:00,1.208028,Ok,2017,Meleagris ocelatta
05-May-17,05:39:00,1.478417,Ok,2017,Meleagris ocelatta
05-May-17,07:07:00,1.862194,Dark,2017,Meleagris ocelatta
05-May-17,10:13:00,2.673361,Ok,2017,Meleagris ocelatta
05-May-17,11:31:00,3.013528,Ok,2017,Meleagris ocelatta
05-May-17,13:44:00,3.593556,Ok,2017,Meleagris ocelatta
05-May-17,15:09:00,3.964250,Ok,2017,Meleagris ocelatta
07-May-17,08:59:00,2.350639,Ok,2017,Meleagris ocelatta
07-May-17,10:00:00,2.616667,Ok,2017,Meleagris ocelatta
07-May-17,17:42:00,4.631500,Ok,2017,Meleagris ocelatta
08-May-17,06:31:00,1.705194,Dark,2017,Meleagris ocelatta
09-May-17,11:14:00,2.939389,Ok,2017,Meleagris ocelatta
11-May-17,13:36:00,3.558667,Ok,2017,Meleagris ocelatta
11-May-17,17:48:00,4.657667,Ok,2017,Meleagris ocelatta
12-May-17,07:37:00,1.993028,Ok,2017,Meleagris ocelatta
12-May-17,09:05:00,2.376806,Ok,2017,Meleagris ocelatta
12-May-17,11:25:00,2.987361,Ok,2017,Meleagris ocelatta
12-May-17,15:37:00,4.086361,Ok,2017,Meleagris ocelatta
12-May-17,16:38:00,4.352389,Dark,2017,Meleagris ocelatta
13-May-17,06:34:00,1.718278,Ok,2017,Meleagris ocelatta
14-May-17,08:21:00,2.184917,Ok,2017,Meleagris ocelatta
14-May-17,15:11:00,3.972972,Ok,2017,Meleagris ocelatta
15-May-17,10:53:00,2.847806,Ok,2017,Meleagris ocelatta
16-May-17,06:10:00,1.613611,Ok,2017,Meleagris ocelatta
16-May-17,07:11:00,1.879639,Ok,2017,Meleagris ocelatta
17-May-17,16:57:00,4.435250,Ok,2017,Meleagris ocelatta
18-May-17,06:56:00,1.814222,Ok,2017,Meleagris ocelatta
18-May-17,08:04:00,2.110778,Ok,2017,Meleagris ocelatta
18-May-17,09:39:00,2.525083,Ok,2017,Meleagris ocelatta
18-May-17,13:48:00,3.611000,Ok,2017,Meleagris ocelatta
18-May-17,14:04:00,3.680778,Ok,2017,Meleagris ocelatta
18-May-17,16:33:00,4.330583,Ok,2017,Meleagris ocelatta
19-May-17,08:32:00,2.232889,Ok,2017,Meleagris ocelatta
19-May-17,09:35:00,2.507639,Ok,2017,Meleagris ocelatta
20-May-17,04:54:00,1.282167,Ok,2017,Meleagris ocelatta
20-May-17,07:42:00,2.014833,Ok,2017,Meleagris ocelatta
20-May-17,12:03:00,3.153083,Ok,2017,Meleagris ocelatta
21-May-17,06:22:00,1.665944,Ok,2017,Meleagris ocelatta
21-May-17,15:58:00,4.177944,Ok,2017,Meleagris ocelatta
22-May-17,05:52:00,1.535111,Ok,2017,Meleagris ocelatta
22-May-17,08:14:00,2.154389,Ok,2017,Meleagris ocelatta
23-May-17,08:05:00,2.115139,Ok,2017,Meleagris ocelatta
23-May-17,17:34:00,4.596611,Ok,2017,Meleagris ocelatta
24-May-17,07:44:00,2.023556,Ok,2017,Meleagris ocelatta
24-May-17,08:49:00,2.307028,Ok,2017,Meleagris ocelatta
25-May-17,05:31:00,1.443528,Ok,2017,Meleagris ocelatta
25-May-17,07:21:00,1.923250,Ok,2017,Meleagris ocelatta
25-May-17,10:17:00,2.690806,Ok,2017,Meleagris ocelatta
25-May-17,12:36:00,3.297000,Ok,2017,Meleagris ocelatta
25-May-17,18:03:00,4.723083,Ok,2017,Meleagris ocelatta
26-May-17,06:48:00,1.779333,Ok,2017,Meleagris ocelatta
26-May-17,12:50:00,3.358056,Ok,2017,Meleagris ocelatta
27-May-17,09:25:00,2.464028,Ok,2017,Meleagris ocelatta
28-May-17,05:07:00,1.338861,Ok,2017,Meleagris ocelatta
28-May-17,09:39:00,2.525083,Ok,2017,Meleagris ocelatta
29-May-17,07:26:00,1.945056,Ok,2017,Meleagris ocelatta
30-May-17,08:59:00,2.350639,Ok,2017,Meleagris ocelatta
01-Jun-17,06:49:00,1.783694,Ok,2017,Meleagris ocelatta
01-Jun-17,12:11:00,3.187972,Ok,2017,Meleagris ocelatta
02-Jun-17,08:14:00,2.154389,Ok,2017,Meleagris ocelatta
02-Jun-17,11:20:00,2.965556,Ok,2017,Meleagris ocelatta
02-Jun-17,12:59:00,3.397306,Ok,2017,Meleagris ocelatta
02-Jun-17,14:19:00,3.746194,Ok,2017,Meleagris ocelatta
02-Jun-17,15:30:00,4.055833,Ok,2017,Meleagris ocelatta
03-Jun-17,10:32:00,2.756222,Ok,2017,Meleagris ocelatta
03-Jun-17,11:33:00,3.022250,Ok,2017,Meleagris ocelatta
03-Jun-17,12:57:00,3.388583,Ok,2017,Meleagris ocelatta
03-Jun-17,15:37:00,4.086361,Ok,2017,Meleagris ocelatta
03-Jun-17,18:17:00,4.784139,Ok,2017,Meleagris ocelatta
04-Jun-17,06:50:00,1.788056,Ok,2017,Meleagris ocelatta
04-Jun-17,08:25:00,2.202361,Ok,2017,Meleagris ocelatta
04-Jun-17,10:22:00,2.712611,Ok,2017,Meleagris ocelatta
04-Jun-17,12:40:00,3.314444,Ok,2017,Meleagris ocelatta
04-Jun-17,14:06:00,3.689500,Ok,2017,Meleagris ocelatta
04-Jun-17,17:40:00,4.622778,Ok,2017,Meleagris ocelatta
04-Jun-17,18:50:00,4.928056,Ok,2017,Meleagris ocelatta
05-Jun-17,06:33:00,1.713917,Ok,2017,Meleagris ocelatta
05-Jun-17,07:53:00,2.062806,Ok,2017,Meleagris ocelatta
05-Jun-17,11:32:00,3.017889,Ok,2017,Meleagris ocelatta
05-Jun-17,13:41:00,3.580472,Ok,2017,Meleagris ocelatta
05-Jun-17,15:33:00,4.068917,Ok,2017,Meleagris ocelatta
05-Jun-17,16:54:00,4.422167,Ok,2017,Meleagris ocelatta
06-Jun-17,11:38:00,3.044056,Ok,2017,Meleagris ocelatta
07-Jun-17,08:09:00,2.132583,Ok,2017,Meleagris ocelatta
07-Jun-17,09:08:00,2.389889,Ok,2017,Meleagris ocelatta
07-Jun-17,10:11:00,2.664639,Ok,2017,Meleagris ocelatta
07-Jun-17,12:42:00,3.323167,Ok,2017,Meleagris ocelatta
07-Jun-17,17:42:00,4.631500,Ok,2017,Meleagris ocelatta
08-Jun-17,11:32:00,3.017889,Ok,2017,Meleagris ocelatta
08-Jun-17,16:36:00,4.343667,Ok,2017,Meleagris ocelatta
08-Jun-17,18:50:00,4.928056,Ok,2017,Meleagris ocelatta
09-Jun-17,09:50:00,2.573056,Ok,2017,Meleagris ocelatta
09-Jun-17,14:48:00,3.872667,Ok,2017,Meleagris ocelatta
10-Jun-17,08:10:00,2.136944,Ok,2017,Meleagris ocelatta
11-Jun-17,09:18:00,2.433500,Ok,2017,Meleagris ocelatta
11-Jun-17,15:04:00,3.942444,Ok,2017,Meleagris ocelatta
11-Jun-17,18:39:00,4.880083,Ok,2017,Meleagris ocelatta
12-Jun-17,09:20:00,2.442222,Ok,2017,Meleagris ocelatta
14-Jun-17,12:27:00,3.257750,Ok,2017,Meleagris ocelatta
15-Jun-17,11:25:00,2.987361,Ok,2017,Meleagris ocelatta
16-Jun-17,06:44:00,1.761889,Ok,2017,Meleagris ocelatta
16-Jun-17,10:40:00,2.791111,Ok,2017,Meleagris ocelatta
17-Jun-17,06:38:00,1.735722,Ok,2017,Meleagris ocelatta
17-Jun-17,08:03:00,2.106417,Ok,2017,Meleagris ocelatta
17-Jun-17,09:53:00,2.586139,Ok,2017,Meleagris ocelatta
17-Jun-17,14:48:00,3.872667,Ok,2017,Meleagris ocelatta
17-Jun-17,18:21:00,4.801583,Ok,2017,Meleagris ocelatta
18-Jun-17,07:00:00,1.831667,Ok,2017,Meleagris ocelatta
18-Jun-17,13:26:00,3.515056,Ok,2017,Meleagris ocelatta
18-Jun-17,15:11:00,3.972972,Ok,2017,Meleagris ocelatta
19-Jun-17,13:19:00,3.484528,Ok,2017,Meleagris ocelatta
19-Jun-17,14:23:00,3.763639,Ok,2017,Meleagris ocelatta
19-Jun-17,15:37:00,4.086361,Ok,2017,Meleagris ocelatta
19-Jun-17,18:29:00,4.836472,Ok,2017,Meleagris ocelatta
20-Jun-17,09:53:00,2.586139,Ok,2017,Meleagris ocelatta
20-Jun-17,16:48:00,4.396000,Ok,2017,Meleagris ocelatta
20-Jun-17,13:11:00,3.449639,Ok,2017,Meleagris ocelatta
22-Jun-17,13:52:00,3.628444,Ok,2017,Meleagris ocelatta
22-Jun-17,14:53:00,3.894472,Ok,2017,Meleagris ocelatta
23-Jun-17,10:42:00,2.799833,Ok,2017,Meleagris ocelatta
24-Jun-17,11:31:00,3.013528,Ok,2017,Meleagris ocelatta
24-Jun-17,13:09:00,3.440917,Ok,2017,Meleagris ocelatta
25-Jun-17,09:04:00,2.372444,Ok,2017,Meleagris ocelatta
25-Jun-17,15:45:00,4.121250,Ok,2017,Meleagris ocelatta
26-Jun-17,06:46:00,1.770611,Ok,2017,Meleagris ocelatta
28-Jun-17,09:21:00,2.446583,Ok,2017,Meleagris ocelatta
28-Jun-17,19:48:00,5.181000,Ok,2017,Meleagris ocelatta
29-Jun-17,06:56:00,1.814222,Ok,2017,Meleagris ocelatta
29-Jun-17,12:54:00,3.375500,Ok,2017,Meleagris ocelatta
29-Jun-17,18:30:00,4.840833,Ok,2017,Meleagris ocelatta
30-Jun-17,09:55:00,2.594861,Ok,2017,Meleagris ocelatta
30-Jun-17,11:43:00,3.065861,Ok,2017,Meleagris ocelatta
30-Jun-17,16:01:00,4.191028,Ok,2017,Meleagris ocelatta
01-Jul-17,17:36:00,4.605333,Ok,2017,Meleagris ocelatta
01-Jul-17,07:01:00,1.836028,Ok,2017,Meleagris ocelatta
04-Jul-17,07:49:00,2.045361,Ok,2017,Meleagris ocelatta
04-Jul-17,12:23:00,3.240306,Ok,2017,Meleagris ocelatta
04-Jul-17,08:14:00,2.154389,Ok,2017,Meleagris ocelatta
05-Jul-17,16:21:00,4.278250,Ok,2017,Meleagris ocelatta
05-Jul-17,10:32:00,2.756222,Ok,2017,Meleagris ocelatta
07-Jul-17,11:20:00,2.965556,Ok,2017,Meleagris ocelatta
07-Jul-17,19:25:00,5.080694,Ok,2017,Meleagris ocelatta
08-Jul-17,08:49:00,2.307028,Dark,2017,Meleagris ocelatta
09-Jul-17,14:03:00,3.676417,Ok,2017,Meleagris ocelatta
10-Jul-17,16:58:00,4.439611,Ok,2017,Meleagris ocelatta
11-Jul-17,10:59:00,2.873972,Ok,2017,Meleagris ocelatta
14-Jul-17,12:20:00,3.227222,Ok,2017,Meleagris ocelatta
14-Jul-17,17:48:00,4.657667,Ok,2017,Meleagris ocelatta
14-Jul-17,18:54:00,4.945500,Ok,2017,Meleagris ocelatta
15-Jul-17,16:23:00,4.286972,Ok,2017,Meleagris ocelatta
18-Jul-17,19:37:00,5.133028,Ok,2017,Meleagris ocelatta
19-Jul-17,07:14:00,1.892722,Ok,2017,Meleagris ocelatta
23-Jul-17,06:41:00,1.748806,Dark,2017,Meleagris ocelatta
24-Jul-17,15:48:00,4.134333,Ok,2017,Meleagris ocelatta
26-Jul-17,10:24:00,2.721333,Ok,2017,Meleagris ocelatta
30-Jul-17,18:44:00,4.901889,Ok,2017,Meleagris ocelatta
31-Jul-17,18:30:00,4.840833,Ok,2017,Meleagris ocelatta
02-Aug-17,08:08:00,2.128222,Ok,2017,Meleagris ocelatta
03-Aug-17,16:29:00,4.313139,Ok,2017,Meleagris ocelatta
08-may-17,10:00:00,2.616667,Ok,2017,Meleagris ocelatta
14-may-17,08:15:00,2.158750,Ok,2017,Meleagris ocelatta
14-may-17,11:18:00,2.956833,Ok,2017,Meleagris ocelatta
16-may-17,09:13:00,2.411694,Ok,2017,Meleagris ocelatta
17-may-17,05:24:00,1.413000,Ok,2017,Meleagris ocelatta
17-may-17,08:15:00,2.158750,Ok,2017,Meleagris ocelatta
17-may-17,17:30:00,4.579167,Ok,2017,Meleagris ocelatta
19-may-17,06:47:00,1.774972,Ok,2017,Meleagris ocelatta
24-may-17,09:43:00,2.542528,Ok,2017,Meleagris ocelatta
25-may-17,06:44:00,1.761889,Ok,2017,Meleagris ocelatta
25-may-17,12:23:00,3.240306,Ok,2017,Meleagris ocelatta
27-abr-2016,10:13:00,2.673361,Ok,2016,Meleagris ocelatta
27-may-17,13:36:00,3.558667,Ok,2017,Meleagris ocelatta
28-may-17,14:07:00,3.693861,Ok,2017,Meleagris ocelatta
29-may-17,13:32:00,3.541222,Ok,2017,Meleagris ocelatta
30-abr-2016,07:53:00,2.062806,Ok,2016,Meleagris ocelatta
31-may-17,12:18:00,3.218500,Ok,2017,Meleagris ocelatta
31-may-17,15:46:00,4.125611,Ok,2017,Meleagris ocelatta
